gender,age,age_other,diff_age,race,race_other,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,expected_happy_with_sd_people,expected_num_matches,like,guess_prob_liked,met,decision,decision_other,match
female,22,28,6,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Medium,law,50,0,25,10,0,15,High,Medium,High,High,High,High,15,15,25,20,15,10,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,Medium,Low,Medium,High,High,High,Low,Low,High,High,High,High,High,High,High,High,High,Medium,Low,Medium,Medium,No,Yes,Yes,Yes
female,22,24,2,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Medium,law,100,0,0,0,0,0,Medium,Medium,High,Medium,High,Medium,15,15,25,20,15,10,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,High,Medium,Medium,Low,Medium,High,High,High,Low,Low,High,High,High,High,High,High,High,High,High,Medium,Low,Medium,Medium,No,Yes,No,Yes
female,25,27,2,european/caucasian-american,european/caucasian-american,Yes,Low,Low,masters in public administration,35,20,20,20,0,5,High,Medium,Medium,Medium,Medium,Medium,9.09,18.18,27.27,18.18,18.18,9.09,Medium,Medium,High,High,High,Medium,High,Medium,Medium,Medium,Medium,Low,Low,Low,High,High,High,Low,Low,High,High,High,High,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,No,Yes,No,Yes
female,25,22,3,european/caucasian-american,european/caucasian-american,Yes,Low,Low,masters in public administration,60,0,0,40,0,0,High,High,High,Medium,Medium,Medium,9.09,18.18,27.27,18.18,18.18,9.09,Medium,Medium,High,High,High,High,Medium,Medium,High,Medium,Medium,Low,Low,Low,High,High,High,Low,Low,High,High,High,High,High,Medium,Medium,High,Medium,Medium,Medium,High,Medium,No,Yes,Yes,Yes
female,25,22,3,european/caucasian-american,asian/pacific islander/asian-american,No,Low,Low,masters in public administration,19,18,19,18,14,12,High,High,High,High,High,High,9.09,18.18,27.27,18.18,18.18,9.09,Medium,Medium,High,High,High,Medium,High,High,Medium,Medium,Medium,Low,Low,Low,High,High,High,Low,Low,High,High,High,High,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,No,Yes,Yes,Yes
female,25,23,2,european/caucasian-american,european/caucasian-american,Yes,Low,Low,masters in public administration,30,5,15,40,5,5,High,High,High,High,High,Medium,9.09,18.18,27.27,18.18,18.18,9.09,Medium,Medium,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Low,Low,Low,High,High,High,Low,Low,High,High,High,High,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,No,Yes,Yes,Yes
female,25,24,1,european/caucasian-american,latino/hispanic american,No,Low,Low,masters in public administration,30,10,20,10,10,20,High,High,High,High,Medium,Medium,9.09,18.18,27.27,18.18,18.18,9.09,Medium,Medium,High,High,High,Medium,High,High,Medium,Medium,Medium,Low,Low,Low,High,High,High,Low,Low,High,High,High,High,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,No,Yes,Yes,Yes
female,25,25,0,european/caucasian-american,european/caucasian-american,Yes,Low,Low,masters in public administration,50,0,30,10,0,10,High,Medium,Medium,Medium,High,Medium,9.09,18.18,27.27,18.18,18.18,9.09,Medium,Medium,High,High,High,Medium,High,High,Medium,Medium,Medium,Low,Low,Low,High,High,High,Low,Low,High,High,High,High,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,No,Yes,Yes,Yes
female,25,30,5,european/caucasian-american,european/caucasian-american,Yes,Low,Low,masters in public administration,35,15,25,10,5,10,Medium,Medium,Medium,Medium,Medium,Medium,9.09,18.18,27.27,18.18,18.18,9.09,Medium,Medium,High,High,High,Medium,Medium,High,Medium,Medium,Medium,Low,Low,Low,High,High,High,Low,Low,High,High,High,High,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,No,Yes,No,Yes
female,25,27,2,european/caucasian-american,european/caucasian-american,Yes,Low,Low,masters in public administration,33.33,11.11,11.11,11.11,11.11,22.22,High,High,High,High,Medium,Medium,9.09,18.18,27.27,18.18,18.18,9.09,Medium,Medium,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Low,Low,Low,High,High,High,Low,Low,High,High,High,High,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,No,Yes,Yes,Yes
female,25,28,3,european/caucasian-american,european/caucasian-american,Yes,Low,Low,masters in public administration,50,0,25,10,0,15,High,Medium,High,High,High,High,9.09,18.18,27.27,18.18,18.18,9.09,Medium,Medium,High,High,High,High,High,Medium,High,High,High,Low,Low,Low,High,High,High,Low,Low,High,High,High,High,High,Medium,Medium,High,Medium,Medium,Medium,Medium,High,No,Yes,Yes,Yes
female,25,24,1,european/caucasian-american,european/caucasian-american,Yes,Low,Low,masters in public administration,100,0,0,0,0,0,High,High,High,High,High,High,9.09,18.18,27.27,18.18,18.18,9.09,Medium,Medium,High,High,High,Medium,Medium,High,Medium,High,High,Low,Low,Low,High,High,High,Low,Low,High,High,High,High,High,Medium,Medium,High,Medium,Medium,Medium,High,Medium,No,Yes,Yes,Yes
female,26,27,1,other,european/caucasian-american,No,Low,Low,masters in public administration,35,20,20,20,0,5,Medium,High,Medium,High,Medium,Medium,20,10,20,30,10,10,Medium,Medium,High,Medium,Medium,High,High,High,High,Medium,Medium,Medium,Low,Low,High,Medium,Medium,Low,Low,High,High,High,High,High,High,High,High,Low,Medium,Low,Medium,Medium,No,Yes,No,Yes
female,26,22,4,other,european/caucasian-american,No,Low,Low,masters in public administration,60,0,0,40,0,0,High,High,High,Medium,Medium,Medium,20,10,20,30,10,10,Medium,Medium,High,Medium,Medium,High,High,High,High,High,High,Medium,Low,Low,High,Medium,Medium,Low,Low,High,High,High,High,High,High,High,High,Low,Medium,Low,High,Medium,No,Yes,Yes,Yes
female,26,22,4,other,asian/pacific islander/asian-american,No,Low,Low,masters in public administration,19,18,19,18,14,12,High,High,High,High,High,High,20,10,20,30,10,10,Medium,Medium,High,Medium,Medium,Medium,High,High,Medium,Medium,Medium,Medium,Low,Low,High,Medium,Medium,Low,Low,High,High,High,High,High,High,High,High,Low,Medium,Low,High,Medium,No,Yes,Yes,Yes
female,26,23,3,other,european/caucasian-american,No,Low,Low,masters in public administration,30,5,15,40,5,5,Medium,High,Medium,High,High,Medium,20,10,20,30,10,10,Medium,Medium,High,Medium,Medium,High,High,High,High,Medium,Medium,Medium,Low,Low,High,Medium,Medium,Low,Low,High,High,High,High,High,High,High,High,Low,Medium,Low,Medium,Medium,No,Yes,Yes,Yes
female,26,24,2,other,latino/hispanic american,No,Low,Low,masters in public administration,30,10,20,10,10,20,Medium,High,High,High,Medium,Medium,20,10,20,30,10,10,Medium,Medium,High,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,Low,Low,High,Medium,Medium,Low,Low,High,High,High,High,High,High,High,High,Low,Medium,Low,Medium,Medium,No,Yes,Yes,Yes
female,26,25,1,other,european/caucasian-american,No,Low,Low,masters in public administration,50,0,30,10,0,10,Medium,Medium,Medium,High,Medium,Medium,20,10,20,30,10,10,Medium,Medium,High,Medium,Medium,High,High,High,Medium,Medium,Medium,Medium,Low,Low,High,Medium,Medium,Low,Low,High,High,High,High,High,High,High,High,Low,Medium,Low,Medium,Medium,No,Yes,Yes,Yes
female,26,30,4,other,european/caucasian-american,No,Low,Low,masters in public administration,35,15,25,10,5,10,High,Medium,Medium,High,Medium,Medium,20,10,20,30,10,10,Medium,Medium,High,Medium,Medium,Medium,High,High,Medium,Medium,Medium,Medium,Low,Low,High,Medium,Medium,Low,Low,High,High,High,High,High,High,High,High,Low,Medium,Low,Medium,Medium,No,Yes,Yes,Yes
female,26,27,1,other,european/caucasian-american,No,Low,Low,masters in public administration,33.33,11.11,11.11,11.11,11.11,22.22,Medium,Medium,Medium,Medium,Medium,Medium,20,10,20,30,10,10,Medium,Medium,High,Medium,Medium,Medium,Medium,High,Medium,High,Medium,Medium,Low,Low,High,Medium,Medium,Low,Low,High,High,High,High,High,High,High,High,Low,Medium,Low,Medium,Medium,No,Yes,No,Yes
female,26,28,2,other,european/caucasian-american,No,Low,Low,masters in public administration,50,0,25,10,0,15,Medium,Medium,Medium,Medium,Medium,Medium,20,10,20,30,10,10,Medium,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Low,Low,High,Medium,Medium,Low,Low,High,High,High,High,High,High,High,High,Low,Medium,Low,Medium,Medium,No,Yes,Yes,Yes
female,26,24,2,other,european/caucasian-american,No,Low,Low,masters in public administration,100,0,0,0,0,0,Medium,Medium,Medium,Medium,Medium,Medium,20,10,20,30,10,10,Medium,Medium,High,Medium,Medium,Medium,High,Medium,High,Medium,High,Medium,Low,Low,High,Medium,Medium,Low,Low,High,High,High,High,High,High,High,High,Low,Medium,Low,High,Medium,No,Yes,No,No
female,26,27,1,european/caucasian-american,european/caucasian-american,Yes,Medium,Medium,masters of social work&education,35,20,20,20,0,5,Medium,High,Medium,High,Medium,Medium,15,15,15,40,10,5,Medium,High,High,Medium,High,Medium,High,High,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,No,No,No,No
female,26,22,4,european/caucasian-american,european/caucasian-american,Yes,Medium,Medium,masters of social work&education,60,0,0,40,0,0,Low,Low,Low,Low,Low,Low,15,15,15,40,10,5,Medium,High,High,Medium,High,Low,Low,Low,Low,Low,Medium,High,High,High,Medium,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Low,Low,Yes,No,No,No
female,26,22,4,european/caucasian-american,asian/pacific islander/asian-american,No,Medium,Medium,masters of social work&education,19,18,19,18,14,12,High,High,High,High,High,High,15,15,15,40,10,5,Medium,High,High,Medium,High,Medium,High,High,High,Medium,Medium,High,High,High,Medium,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,No,Yes,Yes,Yes
female,26,23,3,european/caucasian-american,european/caucasian-american,Yes,Medium,Medium,masters of social work&education,30,5,15,40,5,5,Medium,High,Medium,High,High,High,15,15,15,40,10,5,Medium,High,High,Medium,High,High,High,High,High,High,Medium,High,High,High,Medium,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,Low,Yes,No,Yes,No
female,26,24,2,european/caucasian-american,latino/hispanic american,No,Medium,Medium,masters of social work&education,30,10,20,10,10,20,Medium,High,High,Medium,High,Medium,15,15,15,40,10,5,Medium,High,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,No,No,Yes,No
female,26,25,1,european/caucasian-american,european/caucasian-american,Yes,Medium,Medium,masters of social work&education,50,0,30,10,0,10,Medium,High,Medium,Medium,Medium,Medium,15,15,15,40,10,5,Medium,High,High,Medium,High,Medium,High,Medium,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,No,No,No,No
female,26,30,4,european/caucasian-american,european/caucasian-american,Yes,Medium,Medium,masters of social work&education,35,15,25,10,5,10,Medium,Medium,Medium,Low,Medium,Medium,15,15,15,40,10,5,Medium,High,High,Medium,High,Medium,High,High,Medium,High,Medium,High,High,High,Medium,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,No,Yes,No,No
female,26,27,1,european/caucasian-american,european/caucasian-american,Yes,Medium,Medium,masters of social work&education,33.33,11.11,11.11,11.11,11.11,22.22,Medium,Medium,Medium,Medium,Medium,Medium,15,15,15,40,10,5,Medium,High,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,No,No,No,No
female,26,28,2,european/caucasian-american,european/caucasian-american,Yes,Medium,Medium,masters of social work&education,50,0,25,10,0,15,Medium,Medium,Medium,Medium,Medium,Medium,15,15,15,40,10,5,Medium,High,High,Medium,High,High,High,High,High,High,High,High,High,High,Medium,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,High,No,Yes,Yes,Yes
female,26,24,2,european/caucasian-american,european/caucasian-american,Yes,Medium,Medium,masters of social work&education,100,0,0,0,0,0,Medium,Medium,Medium,Medium,Medium,Medium,15,15,15,40,10,5,Medium,High,High,Medium,High,High,High,High,High,High,High,High,High,High,Medium,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,High,No,Yes,No,No
male,27,21,6,european/caucasian-american,asian/pacific islander/asian-american,No,Medium,Low,finance,15,20,20,15,15,15,Medium,High,Medium,Medium,Medium,Medium,35,20,20,20,0,5,High,High,Medium,High,Medium,Medium,High,High,High,High,Medium,High,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,Medium,High,Medium,High,Medium,Low,Medium,Low,Medium,Medium,No,No,Yes,No
male,27,24,3,european/caucasian-american,european/caucasian-american,Yes,Medium,Low,finance,45,5,25,20,0,5,Medium,Medium,High,Medium,Medium,Low,35,20,20,20,0,5,High,High,Medium,High,Medium,High,Medium,Medium,High,Medium,Medium,High,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,Medium,High,Medium,High,Medium,Low,Medium,Low,Medium,Low,No,No,No,No
male,27,25,2,european/caucasian-american,european/caucasian-american,Yes,Medium,Low,finance,35,10,35,10,10,0,Medium,High,High,Medium,High,High,35,20,20,20,0,5,High,High,Medium,High,Medium,Medium,High,Medium,Medium,High,Medium,High,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,Medium,High,Medium,High,Medium,Low,Medium,Low,Medium,Low,Yes,No,No,No
male,27,23,4,european/caucasian-american,european/caucasian-american,Yes,Medium,Low,finance,20,20,20,20,10,10,Medium,High,High,Medium,High,Medium,35,20,20,20,0,5,High,High,Medium,High,Medium,Medium,Medium,High,Medium,Medium,Medium,High,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,Medium,High,Medium,High,Medium,Low,Medium,Low,Medium,Low,No,No,No,No
male,27,21,6,european/caucasian-american,european/caucasian-american,Yes,Medium,Low,finance,20,5,25,25,10,15,Medium,High,High,Low,Low,Low,35,20,20,20,0,5,High,High,Medium,High,Medium,Medium,High,High,High,Medium,Medium,High,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,Medium,High,Medium,High,Medium,Low,Medium,Low,Medium,Medium,No,No,No,No
male,27,23,4,european/caucasian-american,asian/pacific islander/asian-american,No,Medium,Low,finance,10,25,20,25,5,15,Medium,High,Medium,Medium,Medium,Medium,35,20,20,20,0,5,High,High,Medium,High,Medium,Medium,High,High,High,High,Medium,High,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,Medium,High,Medium,High,Medium,Low,Medium,Low,Medium,Medium,No,No,Yes,No
male,27,22,5,european/caucasian-american,asian/pacific islander/asian-american,No,Medium,Low,finance,15,15,25,20,15,10,Medium,High,High,Medium,Medium,Medium,35,20,20,20,0,5,High,High,Medium,High,Medium,Medium,High,High,High,Medium,Medium,High,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,Medium,High,Medium,High,Medium,Low,Medium,Low,Medium,Medium,No,No,No,No
male,27,25,2,european/caucasian-american,european/caucasian-american,Yes,Medium,Low,finance,9.09,18.18,27.27,18.18,18.18,9.09,Medium,High,Medium,Medium,Medium,Medium,35,20,20,20,0,5,High,High,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Medium,High,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,Medium,High,Medium,High,Medium,Low,Medium,Low,Medium,Medium,No,No,Yes,No
male,27,26,1,european/caucasian-american,other,No,Medium,Low,finance,20,10,20,30,10,10,High,High,High,High,Medium,Medium,35,20,20,20,0,5,High,High,Medium,High,Medium,Medium,High,Medium,High,Medium,Medium,High,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,Medium,High,Medium,High,Medium,Low,Medium,Low,Medium,Medium,No,No,Yes,No
male,27,26,1,european/caucasian-american,european/caucasian-american,Yes,Medium,Low,finance,15,15,15,40,10,5,Medium,High,High,Medium,Medium,Medium,35,20,20,20,0,5,High,High,Medium,High,Medium,Medium,High,Medium,High,Medium,Medium,High,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,Medium,High,Medium,High,Medium,Low,Medium,Low,Medium,Low,No,No,No,No
male,22,21,1,european/caucasian-american,asian/pacific islander/asian-american,No,Low,Low,law,15,20,20,15,15,15,Medium,High,Medium,High,Medium,Medium,60,0,0,40,0,0,High,High,High,High,High,Medium,High,High,Medium,Medium,Medium,High,Medium,High,High,Medium,Medium,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Low,High,Medium,No,No,Yes,No
male,22,24,2,european/caucasian-american,european/caucasian-american,Yes,Low,Low,law,45,5,25,20,0,5,High,Medium,Medium,Medium,High,Medium,60,0,0,40,0,0,High,High,High,High,High,Medium,Medium,High,Medium,Medium,Medium,High,Medium,High,High,Medium,Medium,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Low,High,Medium,No,No,No,No
male,22,25,3,european/caucasian-american,european/caucasian-american,Yes,Low,Low,law,35,10,35,10,10,0,High,Medium,High,High,High,Medium,60,0,0,40,0,0,High,High,High,High,High,Medium,Medium,High,Medium,Medium,Medium,High,Medium,High,High,Medium,Medium,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Low,Medium,Low,No,No,No,No
male,22,23,1,european/caucasian-american,european/caucasian-american,Yes,Low,Low,law,20,20,20,20,10,10,High,Medium,High,High,Medium,High,60,0,0,40,0,0,High,High,High,High,High,Medium,Medium,High,Medium,Medium,Medium,High,Medium,High,High,Medium,Medium,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Low,Medium,Low,Yes,No,No,No
male,22,21,1,european/caucasian-american,european/caucasian-american,Yes,Low,Low,law,20,5,25,25,10,15,High,Medium,Medium,Medium,Medium,Medium,60,0,0,40,0,0,High,High,High,High,High,Medium,Medium,High,Medium,Medium,Medium,High,Medium,High,High,Medium,Medium,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Yes,No,No,No
male,22,23,1,european/caucasian-american,asian/pacific islander/asian-american,No,Low,Low,law,10,25,20,25,5,15,Medium,High,High,Medium,High,Low,60,0,0,40,0,0,High,High,High,High,High,Medium,High,High,Medium,Medium,Medium,High,Medium,High,High,Medium,Medium,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,No,No,Yes,No
male,22,22,0,european/caucasian-american,asian/pacific islander/asian-american,No,Low,Low,law,15,15,25,20,15,10,Medium,Medium,High,Medium,High,Medium,60,0,0,40,0,0,High,High,High,High,High,Medium,High,High,Medium,Medium,Medium,High,Medium,High,High,Medium,Medium,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Low,High,Medium,Yes,Yes,No,No
male,22,25,3,european/caucasian-american,european/caucasian-american,Yes,Low,Low,law,9.09,18.18,27.27,18.18,18.18,9.09,High,Medium,Medium,High,Medium,Medium,60,0,0,40,0,0,High,High,High,High,High,High,High,High,Medium,Medium,Medium,High,Medium,High,High,Medium,Medium,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Low,High,Medium,No,Yes,Yes,Yes
male,22,26,4,european/caucasian-american,other,No,Low,Low,law,20,10,20,30,10,10,High,High,High,High,High,High,60,0,0,40,0,0,High,High,High,High,High,High,High,High,Medium,Medium,Medium,High,Medium,High,High,Medium,Medium,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Low,High,Medium,No,Yes,Yes,Yes
male,22,26,4,european/caucasian-american,european/caucasian-american,Yes,Low,Low,law,15,15,15,40,10,5,Low,Low,Low,Low,Low,Medium,60,0,0,40,0,0,High,High,High,High,High,Low,Low,Low,Low,Low,Low,High,Medium,High,High,Medium,Medium,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Low,Low,Low,No,No,No,No
