gender,race,race_other,samerace,importance_same_race,importance_same_religion,field,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,expected_happy_with_sd_people,expected_num_matches,like,guess_prob_liked,met,decision,decision_other,match
female,other,asian/pacific islander/asian-american,No,Low,Low,masters in public administration,High,High,High,High,High,High,Medium,Medium,High,Medium,Medium,Medium,High,High,Medium,Medium,Medium,Medium,Low,Low,High,Medium,Medium,Low,Low,High,High,High,High,High,High,High,High,Low,Medium,Low,High,Medium,No,Yes,Yes,Yes
female,other,european/caucasian-american,No,Low,Low,masters in public administration,Medium,High,Medium,High,High,Medium,Medium,Medium,High,Medium,Medium,High,High,High,High,Medium,Medium,Medium,Low,Low,High,Medium,Medium,Low,Low,High,High,High,High,High,High,High,High,Low,Medium,Low,Medium,Medium,No,Yes,Yes,Yes
female,other,latino/hispanic american,No,Low,Low,masters in public administration,Medium,High,High,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,Low,Low,High,Medium,Medium,Low,Low,High,High,High,High,High,High,High,High,Low,Medium,Low,Medium,Medium,No,Yes,Yes,Yes
female,other,european/caucasian-american,No,Low,Low,masters in public administration,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,Medium,Medium,High,High,High,Medium,Medium,Medium,Medium,Low,Low,High,Medium,Medium,Low,Low,High,High,High,High,High,High,High,High,Low,Medium,Low,Medium,Medium,No,Yes,Yes,Yes
female,other,european/caucasian-american,No,Low,Low,masters in public administration,High,Medium,Medium,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,High,High,Medium,Medium,Medium,Medium,Low,Low,High,Medium,Medium,Low,Low,High,High,High,High,High,High,High,High,Low,Medium,Low,Medium,Medium,No,Yes,Yes,Yes
female,other,european/caucasian-american,No,Low,Low,masters in public administration,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,Medium,High,Medium,Medium,Low,Low,High,Medium,Medium,Low,Low,High,High,High,High,High,High,High,High,Low,Medium,Low,Medium,Medium,No,Yes,No,Yes
female,other,european/caucasian-american,No,Low,Low,masters in public administration,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Low,Low,High,Medium,Medium,Low,Low,High,High,High,High,High,High,High,High,Low,Medium,Low,Medium,Medium,No,Yes,Yes,Yes
female,other,european/caucasian-american,No,Low,Low,masters in public administration,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,High,Medium,High,Medium,High,Medium,Low,Low,High,Medium,Medium,Low,Low,High,High,High,High,High,High,High,High,Low,Medium,Low,High,Medium,No,Yes,No,No
female,european/caucasian-american,european/caucasian-american,Yes,Medium,Medium,masters of social work&education,Medium,High,Medium,High,Medium,Medium,Medium,High,High,Medium,High,Medium,High,High,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,No,No,No,No
female,european/caucasian-american,european/caucasian-american,Yes,Medium,Medium,masters of social work&education,Low,Low,Low,Low,Low,Low,Medium,High,High,Medium,High,Low,Low,Low,Low,Low,Medium,High,High,High,Medium,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Low,Low,Yes,No,No,No
female,european/caucasian-american,asian/pacific islander/asian-american,No,Medium,Medium,masters of social work&education,High,High,High,High,High,High,Medium,High,High,Medium,High,Medium,High,High,High,Medium,Medium,High,High,High,Medium,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,No,Yes,Yes,Yes
female,european/caucasian-american,european/caucasian-american,Yes,Medium,Medium,masters of social work&education,Medium,High,Medium,High,High,High,Medium,High,High,Medium,High,High,High,High,High,High,Medium,High,High,High,Medium,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,Low,Yes,No,Yes,No
female,european/caucasian-american,latino/hispanic american,No,Medium,Medium,masters of social work&education,Medium,High,High,Medium,High,Medium,Medium,High,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,No,No,Yes,No
female,european/caucasian-american,european/caucasian-american,Yes,Medium,Medium,masters of social work&education,Medium,High,Medium,Medium,Medium,Medium,Medium,High,High,Medium,High,Medium,High,Medium,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,No,No,No,No
female,european/caucasian-american,european/caucasian-american,Yes,Medium,Medium,masters of social work&education,Medium,Medium,Medium,Low,Medium,Medium,Medium,High,High,Medium,High,Medium,High,High,Medium,High,Medium,High,High,High,Medium,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,No,Yes,No,No
female,european/caucasian-american,european/caucasian-american,Yes,Medium,Medium,masters of social work&education,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,No,No,No,No
female,european/caucasian-american,european/caucasian-american,Yes,Medium,Medium,masters of social work&education,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,Medium,High,High,High,High,High,High,High,High,High,High,Medium,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,High,No,Yes,Yes,Yes
female,european/caucasian-american,european/caucasian-american,Yes,Medium,Medium,masters of social work&education,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,Medium,High,High,High,High,High,High,High,High,High,High,Medium,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,High,No,Yes,No,No
male,european/caucasian-american,asian/pacific islander/asian-american,No,Medium,Low,finance,Medium,High,Medium,Medium,Medium,Medium,High,High,Medium,High,Medium,Medium,High,High,High,High,Medium,High,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,Medium,High,Medium,High,Medium,Low,Medium,Low,Medium,Medium,No,No,Yes,No
male,european/caucasian-american,european/caucasian-american,Yes,Medium,Low,finance,Medium,Medium,High,Medium,Medium,Low,High,High,Medium,High,Medium,High,Medium,Medium,High,Medium,Medium,High,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,Medium,High,Medium,High,Medium,Low,Medium,Low,Medium,Low,No,No,No,No
male,european/caucasian-american,european/caucasian-american,Yes,Medium,Low,finance,Medium,High,High,Medium,High,High,High,High,Medium,High,Medium,Medium,High,Medium,Medium,High,Medium,High,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,Medium,High,Medium,High,Medium,Low,Medium,Low,Medium,Low,Yes,No,No,No
male,european/caucasian-american,european/caucasian-american,Yes,Medium,Low,finance,Medium,High,High,Medium,High,Medium,High,High,Medium,High,Medium,Medium,Medium,High,Medium,Medium,Medium,High,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,Medium,High,Medium,High,Medium,Low,Medium,Low,Medium,Low,No,No,No,No
male,european/caucasian-american,european/caucasian-american,Yes,Medium,Low,finance,Medium,High,High,Low,Low,Low,High,High,Medium,High,Medium,Medium,High,High,High,Medium,Medium,High,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,Medium,High,Medium,High,Medium,Low,Medium,Low,Medium,Medium,No,No,No,No
male,european/caucasian-american,asian/pacific islander/asian-american,No,Medium,Low,finance,Medium,High,Medium,Medium,Medium,Medium,High,High,Medium,High,Medium,Medium,High,High,High,High,Medium,High,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,Medium,High,Medium,High,Medium,Low,Medium,Low,Medium,Medium,No,No,Yes,No
male,european/caucasian-american,asian/pacific islander/asian-american,No,Medium,Low,finance,Medium,High,High,Medium,Medium,Medium,High,High,Medium,High,Medium,Medium,High,High,High,Medium,Medium,High,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,Medium,High,Medium,High,Medium,Low,Medium,Low,Medium,Medium,No,No,No,No
male,european/caucasian-american,european/caucasian-american,Yes,Medium,Low,finance,Medium,High,Medium,Medium,Medium,Medium,High,High,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Medium,High,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,Medium,High,Medium,High,Medium,Low,Medium,Low,Medium,Medium,No,No,Yes,No
male,european/caucasian-american,other,No,Medium,Low,finance,High,High,High,High,Medium,Medium,High,High,Medium,High,Medium,Medium,High,Medium,High,Medium,Medium,High,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,Medium,High,Medium,High,Medium,Low,Medium,Low,Medium,Medium,No,No,Yes,No
male,european/caucasian-american,european/caucasian-american,Yes,Medium,Low,finance,Medium,High,High,Medium,Medium,Medium,High,High,Medium,High,Medium,Medium,High,Medium,High,Medium,Medium,High,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,Medium,High,Medium,High,Medium,Low,Medium,Low,Medium,Low,No,No,No,No
male,european/caucasian-american,asian/pacific islander/asian-american,No,Low,Low,law,Medium,High,Medium,High,Medium,Medium,High,High,High,High,High,Medium,High,High,Medium,Medium,Medium,High,Medium,High,High,Medium,Medium,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Low,High,Medium,No,No,Yes,No
male,european/caucasian-american,european/caucasian-american,Yes,Low,Low,law,High,Medium,Medium,Medium,High,Medium,High,High,High,High,High,Medium,Medium,High,Medium,Medium,Medium,High,Medium,High,High,Medium,Medium,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Low,High,Medium,No,No,No,No
male,european/caucasian-american,european/caucasian-american,Yes,Low,Low,law,High,Medium,High,High,High,Medium,High,High,High,High,High,Medium,Medium,High,Medium,Medium,Medium,High,Medium,High,High,Medium,Medium,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Low,Medium,Low,No,No,No,No
male,european/caucasian-american,european/caucasian-american,Yes,Low,Low,law,High,Medium,High,High,Medium,High,High,High,High,High,High,Medium,Medium,High,Medium,Medium,Medium,High,Medium,High,High,Medium,Medium,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Low,Medium,Low,Yes,No,No,No
male,european/caucasian-american,european/caucasian-american,Yes,Low,Low,law,High,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,Medium,Medium,High,Medium,Medium,Medium,High,Medium,High,High,Medium,Medium,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Yes,No,No,No
male,european/caucasian-american,asian/pacific islander/asian-american,No,Low,Low,law,Medium,High,High,Medium,High,Low,High,High,High,High,High,Medium,High,High,Medium,Medium,Medium,High,Medium,High,High,Medium,Medium,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,No,No,Yes,No
male,european/caucasian-american,asian/pacific islander/asian-american,No,Low,Low,law,Medium,Medium,High,Medium,High,Medium,High,High,High,High,High,Medium,High,High,Medium,Medium,Medium,High,Medium,High,High,Medium,Medium,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Low,High,Medium,Yes,Yes,No,No
male,european/caucasian-american,european/caucasian-american,Yes,Low,Low,law,High,Medium,Medium,High,Medium,Medium,High,High,High,High,High,High,High,High,Medium,Medium,Medium,High,Medium,High,High,Medium,Medium,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Low,High,Medium,No,Yes,Yes,Yes
male,european/caucasian-american,other,No,Low,Low,law,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Medium,Medium,Medium,High,Medium,High,High,Medium,Medium,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Low,High,Medium,No,Yes,Yes,Yes
male,european/caucasian-american,european/caucasian-american,Yes,Low,Low,law,Low,Low,Low,Low,Low,Medium,High,High,High,High,High,Low,Low,Low,Low,Low,Low,High,Medium,High,High,Medium,Medium,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Low,Low,Low,No,No,No,No
male,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Low,Medium,law,Medium,High,High,High,Medium,Medium,Medium,Medium,High,High,Low,High,High,High,High,High,High,Medium,High,Low,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,High,Low,Low,Medium,High,High,Yes,Yes,Yes,Yes
male,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Medium,law,Medium,High,High,Medium,Low,Medium,Medium,Medium,High,High,Low,High,High,High,High,High,High,Medium,High,Low,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,High,Low,Low,Medium,High,High,No,Yes,No,No
male,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Medium,law,Medium,High,High,Medium,High,Medium,Medium,Medium,High,High,Low,High,High,High,High,High,High,Medium,High,Low,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,High,Low,Low,Medium,High,High,No,Yes,No,No
male,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Medium,law,Medium,Medium,High,High,Medium,Medium,Medium,Medium,High,High,Low,High,High,High,High,High,High,Medium,High,Low,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,High,Low,Low,Medium,High,High,Yes,Yes,No,No
male,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Medium,law,Medium,Medium,High,High,Medium,Medium,Medium,Medium,High,High,Low,High,High,High,High,High,High,Medium,High,Low,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,High,Low,Low,Medium,High,High,Yes,Yes,No,No
male,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Low,Medium,law,Medium,Medium,High,Medium,Low,Low,Medium,Medium,High,High,Low,High,High,High,High,High,High,Medium,High,Low,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,High,Low,Low,Medium,High,High,Yes,Yes,No,No
male,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Low,Medium,law,Low,Medium,High,Medium,High,High,Medium,Medium,High,High,Low,High,High,High,High,High,High,Medium,High,Low,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,High,Low,Low,Medium,High,High,Yes,Yes,No,No
male,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Medium,law,Medium,High,High,Medium,Medium,Medium,Medium,Medium,High,High,Low,High,High,High,High,High,High,Medium,High,Low,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,High,Low,Low,Medium,High,High,No,Yes,Yes,Yes
male,asian/pacific islander/asian-american,other,No,Low,Medium,law,Medium,High,High,Medium,Medium,Medium,Medium,Medium,High,High,Low,High,High,High,High,High,High,Medium,High,Low,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,High,Low,Low,Medium,High,High,No,Yes,Yes,Yes
male,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Medium,law,Medium,High,High,High,Medium,Medium,Medium,Medium,High,High,Low,High,High,High,High,High,High,Medium,High,Low,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,High,Low,Low,Medium,High,High,No,Yes,Yes,Yes
male,european/caucasian-american,asian/pacific islander/asian-american,No,Low,Low,law,Medium,Medium,High,Medium,Medium,High,High,High,High,High,High,Medium,High,High,High,High,High,High,Medium,High,High,Low,Low,High,High,High,Medium,Medium,Low,High,Medium,High,Medium,Low,High,Medium,Medium,Medium,No,Yes,Yes,Yes
male,european/caucasian-american,european/caucasian-american,Yes,Low,Low,law,Medium,High,Medium,Medium,Medium,Medium,High,High,High,High,High,High,High,High,High,High,High,High,Medium,High,High,Low,Low,High,High,High,Medium,Medium,Low,High,Medium,High,Medium,Low,High,Medium,High,Medium,No,Yes,Yes,Yes
male,european/caucasian-american,european/caucasian-american,Yes,Low,Low,law,High,Medium,High,Medium,High,Medium,High,High,High,High,High,Medium,High,High,High,High,High,High,Medium,High,High,Low,Low,High,High,High,Medium,Medium,Low,High,Medium,High,Medium,Low,High,Medium,Medium,Medium,No,Yes,No,No
male,european/caucasian-american,european/caucasian-american,Yes,Low,Low,law,High,High,Medium,High,Medium,High,High,High,High,High,High,Medium,Medium,Medium,High,High,High,High,Medium,High,High,Low,Low,High,High,High,Medium,Medium,Low,High,Medium,High,Medium,Low,High,Medium,High,High,Yes,Yes,Yes,Yes
male,european/caucasian-american,european/caucasian-american,Yes,Low,Low,law,High,Medium,Medium,Medium,Medium,High,High,High,High,High,High,Medium,High,Medium,High,High,High,High,Medium,High,High,Low,Low,High,High,High,Medium,Medium,Low,High,Medium,High,Medium,Low,High,Medium,Medium,Medium,Yes,Yes,Yes,Yes
male,european/caucasian-american,asian/pacific islander/asian-american,No,Low,Low,law,High,Medium,Medium,High,Low,High,High,High,High,High,High,Medium,High,High,Medium,High,High,High,Medium,High,High,Low,Low,High,High,High,Medium,Medium,Low,High,Medium,High,Medium,Low,High,Medium,Medium,Medium,No,Yes,Yes,Yes
male,european/caucasian-american,asian/pacific islander/asian-american,No,Low,Low,law,Medium,High,High,Medium,Medium,Medium,High,High,High,High,High,High,High,High,High,High,High,High,Medium,High,High,Low,Low,High,High,High,Medium,Medium,Low,High,Medium,High,Medium,Low,High,Medium,High,Medium,Yes,Yes,Yes,Yes
male,european/caucasian-american,european/caucasian-american,Yes,Low,Low,law,High,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,High,High,High,High,High,Medium,High,Medium,High,High,Low,Low,High,High,High,Medium,Medium,Low,High,Medium,High,Medium,Low,High,Medium,High,Medium,No,Yes,Yes,Yes
